family	rt_aa_len	cumulative_pct	n_exact_rt	unit	denominator
RVT-UG2	259	20.5746	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	263	21.0139	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	267	21.5007	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	272	22.0468	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	276	22.5217	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	281	23.0203	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	284	23.5427	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	289	24.0769	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	294	24.5993	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	298	25.1573	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	301	25.561	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	305	26.0359	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	309	26.5345	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	315	27.0806	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	318	27.5792	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	323	28.066	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	326	28.5884	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	329	29.0989	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	333	29.5382	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	337	30.0012	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	341	30.4998	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	345	31.0816	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	349	31.5921	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	351	32.067	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	355	32.5181	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	360	33.088	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	364	33.5747	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	368	34.0852	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	373	34.6195	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	377	35.0944	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	384	35.5574	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	389	36.0442	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	392	36.5072	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	396	37.0177	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	400	37.5045	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	405	38.015	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	409	38.7154	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	412	39.1428	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	414	39.5584	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	417	40.057	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	420	40.5081	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	422	41.1611	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	423	41.7072	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	424	42.2059	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	425	43.7018	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	426	44.2123	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	427	46.4917	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	428	47.679	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	429	48.5813	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	430	49.5192	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	431	50.5995	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	432	51.395	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	433	51.7868	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	434	52.2379	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	435	52.6178	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	436	53.8051	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	437	54.4343	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	438	55.6453	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	439	56.0252	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	440	56.7494	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	441	58.269	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	442	58.9695	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	443	59.5631	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	444	60.3704	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	445	61.0234	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	446	61.6645	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	448	62.9586	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	449	63.4691	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	450	63.9915	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	451	64.9887	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	452	65.3093	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	453	65.8554	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	454	66.2709	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	455	66.9833	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	456	67.7906	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	457	68.2061	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	458	68.7047	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	459	69.1203	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	460	69.9276	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	461	70.3312	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	462	70.7468	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	464	71.3404	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	465	71.6609	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	466	72.3495	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	467	72.8956	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	468	73.2162	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	469	73.5486	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	470	74.0116	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	471	74.5815	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	473	75.2701	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	474	75.5432	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	476	76.1368	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	477	76.8966	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	478	77.3477	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	479	77.7277	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	481	78.0838	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	483	78.5468	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	484	79.4966	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	484	79.4966	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	486	80.0902	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	488	80.5532	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	491	81.2656	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	492	81.5149	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	495	82.2154	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	497	82.8921	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	498	83.1889	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	499	83.4976	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	501	84.2218	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	502	84.6729	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	503	85.0766	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	505	85.8483	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	506	86.157	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	507	86.525	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	509	87.1305	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	511	87.8309	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	512	88.2227	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	513	88.6145	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	515	89.1725	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	516	89.5762	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	518	90.4666	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	519	90.799	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	520	91.0008	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	522	91.6182	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	523	92.0456	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	525	92.6748	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	527	93.3515	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	528	93.7789	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	529	94.0401	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	532	94.61	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	534	95.0018	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	537	95.536	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	539	96.189	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	542	96.5689	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	548	97.115	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	551	97.6612	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	559	98.0055	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	572	98.4922	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	634	98.9909	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	825	99.4895	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	1499	100.0	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	45	0.0155	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	115	0.5125	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	140	1.025	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	174	1.5064	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	210	2.0034	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	228	2.5159	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	241	3.044	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	248	3.5254	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	254	4.0534	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	262	4.5193	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	276	5.0163	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	289	5.5754	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	297	6.0568	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	307	6.5072	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	316	7.0353	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	322	7.5012	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	329	8.0292	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	335	8.5572	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	341	9.1163	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	346	9.6288	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	349	10.0792	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	353	10.5296	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	357	11.2129	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	359	11.5856	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	362	12.1447	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	365	12.6883	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	367	13.0766	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	369	13.5735	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	372	14.2103	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	374	14.5519	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	376	15.0489	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	379	15.6235	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	382	16.1516	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	384	16.5243	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	386	17.0523	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	388	17.5648	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	391	18.1705	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	393	18.5898	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	395	19.0092	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	398	19.6148	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	400	20.0186	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	403	20.7796	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	404	20.997	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	407	21.5872	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	409	22.1152	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	411	22.5035	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	415	23.1402	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	417	23.513	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	420	24.041	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	424	24.538	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	428	25.0349	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	432	25.5319	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	436	26.0289	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	442	26.5259	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	446	27.0073	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	455	27.5043	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	467	28.0168	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	476	28.5137	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	485	29.0107	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	497	29.5387	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	514	30.0668	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	528	30.5638	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	539	30.9986	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	551	31.4956	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	561	32.0391	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	570	32.5516	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	580	33.002	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	591	33.5611	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	597	34.0115	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	605	34.5551	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	613	35.1141	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	619	35.5024	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	630	36.046	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	640	36.5274	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	647	37.0089	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	651	37.5058	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	656	38.1581	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	660	38.5153	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	672	38.9967	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	683	39.5248	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	697	40.0528	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	707	40.6119	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	713	41.0002	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	724	41.5127	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	733	42.0407	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	738	42.5377	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	744	43.0657	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	752	43.5316	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	763	44.0286	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	775	44.4945	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	782	45.038	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	788	45.5195	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	797	46.0631	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	807	46.4979	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	825	47.0104	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	838	47.5074	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	850	48.0199	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	863	48.5013	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	876	48.9983	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	885	49.5574	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	892	50.0233	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	899	50.6134	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	910	51.0017	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	919	51.5453	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	927	51.9957	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	939	52.5082	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	948	53.0672	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	956	53.5332	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	958	54.7601	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	959	55.0707	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	961	56.8877	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	963	57.1828	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	967	57.54	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	968	58.0991	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	971	58.6116	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	974	59.1396	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	978	59.5745	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	979	60.382	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG5	980	60.8169	6439	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
