id	panel	extraction	status	template	template_identity	best_label	best_label_lwr	pendant	edpl
TORO_NR_170	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_171	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_172	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_173	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_174	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_175	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_177	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_178	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_179	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_180	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_181	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_182	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_183	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_184	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_185	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_186	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_187	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_188	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_189	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_190	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_192	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_193	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_194	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_195	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_196	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_198	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_199	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_200	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_201	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_202	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_203	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_204	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_205	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_206	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_207	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_208	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_209	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_210	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_211	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_212	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_213	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_214	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_215	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_216	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_217	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_218	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_219	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_220	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_222	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_223	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_224	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_225	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_226	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_227	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_228	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_229	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_230	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_231	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_232	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_233	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_234	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_235	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_236	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_237	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_238	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_239	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_240	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_241	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_243	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_244	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_245	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_246	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_247	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_248	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_249	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_250	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_251	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_252	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_253	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_254	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_255	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_256	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_257	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_258	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_259	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_260	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_261	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_262	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_268	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_270	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_271	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_276	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_277	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_278	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_281	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_283	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_284	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_285	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_291	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:NO_HIT	NOT_PLACED_NO_EXTRACT						
TORO_NR_294	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_295	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_300	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_301	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_306	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_309	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_310	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_314	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_321	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_322	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_323	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_324	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_325	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_326	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_327	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_328	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_329	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_330	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_331	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_332	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_333	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_334	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_335	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:NO_HIT	NOT_PLACED_NO_EXTRACT						
TORO_NR_336	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:NO_HIT	NOT_PLACED_NO_EXTRACT						
TORO_NR_337	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_338	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_339	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_340	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_341	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_342	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_343	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_344	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_345	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_346	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:NO_HIT	NOT_PLACED_NO_EXTRACT						
TORO_NR_347	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_348	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_349	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_350	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_351	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_352	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_353	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_354	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_355	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_356	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_357	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_358	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_359	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_360	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_361	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_362	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_363	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_364	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_365	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_366	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_IDENTITY	NOT_PLACED_NO_EXTRACT						
TORO_NR_369	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_370	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_371	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:NO_HIT	NOT_PLACED_NO_EXTRACT						
TORO_NR_372	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
TORO_NR_373	NONRETRON_TORO	UNABLE_TO_EXTRACT_HISTORICAL_CORE_RELIABLY:LOW_TEMPLATE_COVERAGE	NOT_PLACED_NO_EXTRACT						
